The following table was created as response to the SQL query													
"SELECT sbs_sbsname ""SBS name"", m_methodname ""general method"", lfm_name ""leaf specific method"", ldc_singlevalue ""single value [mg/g]"", ldc_n ""sample size"", ldc_valid ""valid"", ref_refname ""reference"", sbs_sbsnumber ""SBS number"", pslv_name ""plant stage"", lflv_name ""leaf state"", ldc_mean ""mean LMDC [mg/g]"", ldc_maximum ""maximum LDMC [mg/g]"", ldc_minimum ""minimum LDMC [mg/g]"", ldc_replicates ""number of replicates"", ldc_stddev ""standard deviation"", ldc_stderror ""standard error"", ldc_balanceerror ""balance error [mg]"", ldc_collectiondate ""collection date"", ldc_comment ""general comment"", or_origrefname ""original reference"", eun_habcodeandname ""EUNIS habitat code and name"", geo_countryname ""country"", geo_utmzone ""UTM zone"", geo_utmeasting ""UTM easting"", geo_comment ""georeference comment"", geo_utmnorthing ""UTM northing"" FROM (SELECT case when ldc_median is not null then ldc_median when ldc_mean is not null then ldc_mean when ldc_minimum is not null and ldc_maximum is not null then (ldc_minimum + ldc_maximum) / 2 when ldc_minimum is not null then ldc_minimum when ldc_maximum is not null then ldc_maximum else null end AS ldc_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, lfm_name, ldc_mean, ldc_minimum, ldc_maximum, ldc_n, ldc_valid, ref_refname, pslv_name, lflv_name, ldc_replicates, ldc_stddev, ldc_stderror, ldc_balanceerror, ldc_collectiondate, ldc_comment, or_origrefname, eun_habcodeandname, geo_countryname, geo_utmzone, geo_utmeasting, geo_comment, geo_utmnorthing, ldc_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_ldmc.m_methodname, m_ldmc.lfm_name, m_ldmc.ldc_median, m_ldmc.ldc_mean, m_ldmc.ldc_minimum, m_ldmc.ldc_maximum, m_ldmc.ldc_n, m_ldmc.ldc_valid, m_ldmc.ref_refname, m_ldmc.pslv_name, m_ldmc.lflv_name, m_ldmc.ldc_replicates, m_ldmc.ldc_stddev, m_ldmc.ldc_stderror, m_ldmc.ldc_balanceerror, m_ldmc.ldc_collectiondate, m_ldmc.ldc_comment, m_ldmc.or_origrefname, m_ldmc.eun_habcodeandname, m_ldmc.geo_countryname, m_ldmc.geo_utmzone, m_ldmc.geo_utmeasting, m_ldmc.geo_comment, m_ldmc.geo_utmnorthing, m_ldmc.ldc_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT ldmc_lfm.ldc_sbsnumber, m.m_methodname, ldmc_lfm.lfm_name, ldmc_lfm.ldc_median, ldmc_lfm.ldc_mean, ldmc_lfm.ldc_minimum, ldmc_lfm.ldc_maximum, ldmc_lfm.ldc_n, ldmc_lfm.ldc_valid, ldmc_lfm.ref_refname, ldmc_lfm.pslv_name, ldmc_lfm.lflv_name, ldmc_lfm.ldc_replicates, ldmc_lfm.ldc_stddev, ldmc_lfm.ldc_stderror, ldmc_lfm.ldc_balanceerror, ldmc_lfm.ldc_collectiondate, ldmc_lfm.ldc_comment, ldmc_lfm.or_origrefname, ldmc_lfm.eun_habcodeandname, ldmc_lfm.geo_countryname, ldmc_lfm.geo_utmzone, ldmc_lfm.geo_utmeasting, ldmc_lfm.geo_comment, ldmc_lfm.geo_utmnorthing FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_ldmc.ldc_sbsnumber, r_ldmc.ldc_methodid, lfm.lfm_name, r_ldmc.ldc_median, r_ldmc.ldc_mean, r_ldmc.ldc_minimum, r_ldmc.ldc_maximum, r_ldmc.ldc_n, r_ldmc.ldc_valid, r_ldmc.ref_refname, r_ldmc.pslv_name, r_ldmc.lflv_name, r_ldmc.ldc_replicates, r_ldmc.ldc_stddev, r_ldmc.ldc_stderror, r_ldmc.ldc_balanceerror, r_ldmc.ldc_collectiondate, r_ldmc.ldc_comment, r_ldmc.or_origrefname, r_ldmc.eun_habcodeandname, r_ldmc.geo_countryname, r_ldmc.geo_utmzone, r_ldmc.geo_utmeasting, r_ldmc.geo_comment, r_ldmc.geo_utmnorthing FROM (SELECT ldmc_pslv.ldc_sbsnumber, ldmc_pslv.ldc_methodid, ldmc_pslv.ldc_specificmethodid, ldmc_pslv.ldc_median, ldmc_pslv.ldc_mean, ldmc_pslv.ldc_minimum, ldmc_pslv.ldc_maximum, ldmc_pslv.ldc_n, ldmc_pslv.ldc_valid, r.ref_refname, ldmc_pslv.pslv_name, ldmc_pslv.lflv_name, ldmc_pslv.ldc_replicates, ldmc_pslv.ldc_stddev, ldmc_pslv.ldc_stderror, ldmc_pslv.ldc_balanceerror, ldmc_pslv.ldc_collectiondate, ldmc_pslv.ldc_comment, ldmc_pslv.or_origrefname, ldmc_pslv.eun_habcodeandname, ldmc_pslv.geo_countryname, ldmc_pslv.geo_utmzone, ldmc_pslv.geo_utmeasting, ldmc_pslv.geo_comment, ldmc_pslv.geo_utmnorthing FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT ldmc_lflv.ldc_sbsnumber, ldmc_lflv.ldc_methodid, ldmc_lflv.ldc_specificmethodid, ldmc_lflv.ldc_median, ldmc_lflv.ldc_mean, ldmc_lflv.ldc_minimum, ldmc_lflv.ldc_maximum, ldmc_lflv.ldc_n, ldmc_lflv.ldc_valid, ldmc_lflv.ldc_referenceid, pslv.pslv_name, ldmc_lflv.lflv_name, ldmc_lflv.ldc_replicates, ldmc_lflv.ldc_stddev, ldmc_lflv.ldc_stderror, ldmc_lflv.ldc_balanceerror, ldmc_lflv.ldc_collectiondate, ldmc_lflv.ldc_comment, ldmc_lflv.or_origrefname, ldmc_lflv.eun_habcodeandname, ldmc_lflv.geo_countryname, ldmc_lflv.geo_utmzone, ldmc_lflv.geo_utmeasting, ldmc_lflv.geo_comment, ldmc_lflv.geo_utmnorthing FROM (SELECT ldmc_orf.ldc_sbsnumber, ldmc_orf.ldc_methodid, ldmc_orf.ldc_specificmethodid, ldmc_orf.ldc_median, ldmc_orf.ldc_mean, ldmc_orf.ldc_minimum, ldmc_orf.ldc_maximum, ldmc_orf.ldc_n, ldmc_orf.ldc_valid, ldmc_orf.ldc_referenceid, ldmc_orf.ldc_plantstageid, lflv.lflv_name, ldmc_orf.ldc_replicates, ldmc_orf.ldc_stddev, ldmc_orf.ldc_stderror, ldmc_orf.ldc_balanceerror, ldmc_orf.ldc_collectiondate, ldmc_orf.ldc_comment, ldmc_orf.or_origrefname, ldmc_orf.eun_habcodeandname, ldmc_orf.geo_countryname, ldmc_orf.geo_utmzone, ldmc_orf.geo_utmeasting, ldmc_orf.geo_comment, ldmc_orf.geo_utmnorthing FROM (SELECT ldmc_hab.ldc_sbsnumber, ldmc_hab.ldc_methodid, ldmc_hab.ldc_specificmethodid, ldmc_hab.ldc_median, ldmc_hab.ldc_mean, ldmc_hab.ldc_minimum, ldmc_hab.ldc_maximum, ldmc_hab.ldc_n, ldmc_hab.ldc_valid, ldmc_hab.ldc_referenceid, ldmc_hab.ldc_plantstageid, ldmc_hab.ldc_leafformid, ldmc_hab.ldc_replicates, ldmc_hab.ldc_stddev, ldmc_hab.ldc_stderror, ldmc_hab.ldc_balanceerror, ldmc_hab.ldc_collectiondate, ldmc_hab.ldc_comment, orf.or_origrefname, ldmc_hab.eun_habcodeandname, ldmc_hab.geo_countryname, ldmc_hab.geo_utmzone, ldmc_hab.geo_utmeasting, ldmc_hab.geo_comment, ldmc_hab.geo_utmnorthing FROM (SELECT ldmc_geo.ldc_sbsnumber, ldmc_geo.ldc_methodid, ldmc_geo.ldc_specificmethodid, ldmc_geo.ldc_median, ldmc_geo.ldc_mean, ldmc_geo.ldc_minimum, ldmc_geo.ldc_maximum, ldmc_geo.ldc_n, ldmc_geo.ldc_valid, ldmc_geo.ldc_referenceid, ldmc_geo.ldc_plantstageid, ldmc_geo.ldc_leafformid, ldmc_geo.ldc_replicates, ldmc_geo.ldc_stddev, ldmc_geo.ldc_stderror, ldmc_geo.ldc_balanceerror, ldmc_geo.ldc_collectiondate, ldmc_geo.ldc_comment, ldmc_geo.ldc_origreferenceid, hab_eun.eun_habcodeandname, ldmc_geo.geo_countryname, ldmc_geo.geo_utmzone, ldmc_geo.geo_utmeasting, ldmc_geo.geo_comment, ldmc_geo.geo_utmnorthing FROM (SELECT ldmc.ldc_sbsnumber, ldmc.ldc_methodid, ldmc.ldc_specificmethodid, ldmc.ldc_median, ldmc.ldc_mean, ldmc.ldc_minimum, ldmc.ldc_maximum, ldmc.ldc_n, ldmc.ldc_valid, ldmc.ldc_referenceid, ldmc.ldc_plantstageid, ldmc.ldc_leafformid, ldmc.ldc_replicates, ldmc.ldc_stddev, ldmc.ldc_stderror, ldmc.ldc_balanceerror, ldmc.ldc_collectiondate, ldmc.ldc_comment, ldmc.ldc_origreferenceid, ldmc.ldc_habitattypeid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_comment, geo.geo_utmnorthing FROM (SELECT sbsnumber AS ldc_sbsnumber, methodid AS ldc_methodid, leafspecificmethodid AS ldc_specificmethodid, median AS ldc_median, mean AS ldc_mean, minimum AS ldc_minimum, maximum AS ldc_maximum, n AS ldc_n, valid AS ldc_valid, referenceid AS ldc_referenceid, plantstageid AS ldc_plantstageid, leafformid AS ldc_leafformid, replicates AS ldc_replicates, stddeviation AS ldc_stddev, stderror AS ldc_stderror, balanceerror AS ldc_balanceerror, collectiondate AS ldc_collectiondate, p_comment AS ldc_comment, origreferenceid AS ldc_origreferenceid, habitattypeid AS ldc_habitattypeid, georefid AS ldc_georeferenceid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, leafdrymattercontentid FROM leafdrymattercontent natural join taxontosbsassignment WHERE valid IN (-2, 1))) ldmc FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, georef_comment AS geo_comment, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON ldmc.ldc_georeferenceid = geo.geo_georefid) ldmc_geo FULL JOIN (SELECT hab.hab_habitattypeid, eun.eun_habcodeandname FROM (SELECT habitattypeid AS hab_habitattypeid, eunishabitattypeid AS hab_eunisid FROM (select * from habtype_base)) hab FULL JOIN (SELECT eunishabitattypeid AS eun_habitattypeid, eunishabitattypecodeandname AS eun_habcodeandname FROM (SELECT eunishabitattypeid, eunishabitattypename, eunishabitattypecode, eunishabitattypecodeandname FROM eunishabitattype_lv)) eun ON hab.hab_eunisid = eun.eun_habitattypeid) hab_eun ON ldmc_geo.ldc_habitattypeid = hab_eun.hab_habitattypeid) ldmc_hab FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON ldmc_hab.ldc_origreferenceid = orf.or_origrefid) ldmc_orf FULL JOIN (SELECT leafformid AS lflv_id, leafformname AS lflv_name FROM (select leafformid, leafformname from leafform_lv)) lflv ON ldmc_orf.ldc_leafformid = lflv.lflv_id) ldmc_lflv FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON ldmc_lflv.ldc_plantstageid = pslv.pslv_id) ldmc_pslv ON r.ref_referenceid = ldmc_pslv.ldc_referenceid) r_ldmc LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_ldmc.ldc_specificmethodid = lfm.lfm_id) ldmc_lfm ON m.m_methodid = ldmc_lfm.ldc_methodid) m_ldmc ON sbs.sbs_sbsnumber = m_ldmc.ldc_sbsnumber)) ORDER BY sbs_sbsname"													
on Tue Mar 25 17:06:17 CET 2008 .													
													
SBS name	general method	leaf specific method	single value [mg/g]	sample size	valid	reference	SBS number	plant stage	leaf state	mean LMDC [mg/g]	maximum LDMC [mg/g]	minimum LDMC [mg/g]	number of replicates
Lembotropis nigricans	actual measurement (following LEDA data standards)	no leaf rehydration	257.81	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	21830	adult	with petiole and rachis	255.77	272.71	214.08	2
Lemna gibba	actual measurement (following LEDA data standards)	leaf rehydration	114.13	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	36873	adult	with petiole and rachis	110.26	165.85	55.15	1
Lemna minor	actual measurement	leaf rehydration	107	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	36875	adult	without petiole and rachis	107			2
Lemna trisulca	actual measurement	leaf rehydration	238	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	36878	adult	without petiole and rachis	238			2
Lemna trisulca	actual measurement	leaf rehydration	80	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	36878	adult	without petiole and rachis	80			2
Leontodon autumnalis	actual measurement (following LEDA data standards)	no leaf rehydration	200	5	-2	"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no"	7298	adult	with petiole and rachis	186.7	211.9	139.5	2
Leontodon autumnalis	actual measurement	leaf rehydration	133	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	7298	adult	without petiole and rachis	133			2
Leontodon autumnalis	actual measurement	leaf rehydration	135	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	7298	adult	without petiole and rachis	135			2
Leontodon autumnalis	actual measurement	leaf rehydration	189	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	7298	adult	without petiole and rachis	189			2
Leontodon autumnalis	actual measurement (following LEDA data standards)	no leaf rehydration	160.2	4	-2	"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no"	7298	adult	with petiole and rachis	159.28	187.5	129.2	2
Leontodon autumnalis	actual measurement	leaf rehydration	129.22	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: Tonia.Heider@uni-oldenburg.de"	7298	adult	without petiole and rachis	131.82	168.67	110.14	2
Leontodon hispidus	actual measurement (following LEDA data standards)	no leaf rehydration	196.99	4	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	6638	adult	with petiole and rachis	196.19	202.97	187.83	2
Leontodon hispidus	actual measurement (following LEDA data standards)	no leaf rehydration	148.11	6	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	6638	adult	without petiole and rachis	146.27	158.78	125.98	2
Leontodon hispidus	actual measurement (following LEDA data standards)	no leaf rehydration	143.64	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	6638	adult	with petiole and rachis	143.07	150.07	135.49	2
Leontodon hispidus	actual measurement	leaf rehydration	102	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	6638	adult	without petiole and rachis	102			2
Leontodon hispidus	actual measurement	leaf rehydration	108	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	6638	adult	without petiole and rachis	108			2
Leontodon incanus	actual measurement (following LEDA data standards)	no leaf rehydration	157.22	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	6757	adult	with petiole and rachis	160.25	183.63	143.33	2
Leontodon pyrenaicus	actual measurement (following LEDA data standards)	no leaf rehydration	139.94	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	6519	adult	with petiole and rachis	143.67	172.3	114.03	2
Leontodon taraxacoides subsp. taraxacoides	actual measurement (following LEDA data standards)	no leaf rehydration	155.53	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	7423	adult	with petiole and rachis	148.55	168.83	115.29	2
Leonurus marrubiastrum	actual measurement (following LEDA data standards)	no leaf rehydration	235.42	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	24198	adult	with petiole and rachis	232.21	249.98	207.42	2
Leonurus marrubiastrum	actual measurement (following LEDA data standards)	no leaf rehydration	246.51	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	24198	adult	without petiole and rachis	246.3	263.88	226.25	2
Lepidium campestre	laboratory/greenhouse/garden experiment	no leaf rehydration	178.59	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	13495	adult	with petiole and rachis	172.06	199.09	115.96	2
Lepidium campestre	actual measurement	leaf rehydration	235	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13495	adult	without petiole and rachis	235			2
Lepidium densiflorum	laboratory/greenhouse/garden experiment	no leaf rehydration	136.35	1	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	14562	adult	with petiole and rachis	136.35	136.35	136.35	2
Lepidium densiflorum	laboratory/greenhouse/garden experiment	no leaf rehydration	133.95	1	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	14562	adult	without petiole and rachis	133.95	133.95	133.95	2
Lepidium latifolium	actual measurement (following LEDA data standards)	no leaf rehydration	163.23	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	13501	adult	with petiole and rachis	170.41	206.9	141.39	2
Lepidium latifolium	actual measurement	leaf rehydration	165	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13501	adult	without petiole and rachis	165			1
Lepidium ruderale	actual measurement	leaf rehydration	174	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13947	adult	without petiole and rachis	174			2
Lepidium ruderale	actual measurement	leaf rehydration	143	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13947	adult	without petiole and rachis	143			2
Lepidium sativum	laboratory/greenhouse/garden experiment	no leaf rehydration	149.47	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	13505	adult	with petiole and rachis	151.62	171.75	136.13	2
Lepidium virginicum	laboratory/greenhouse/garden experiment	no leaf rehydration	178.96	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	13952	adult	with petiole and rachis	179.74	228.64	124.34	2
Leucanthemum ircutianum	actual measurement (following LEDA data standards)	no leaf rehydration	146.65	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	61197	adult	with petiole and rachis	152	207.34	120.9	2
Leucanthemum vulgare	actual measurement	leaf rehydration	155	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	9651	adult	without petiole and rachis	155			2
Leucanthemum vulgare	actual measurement	leaf rehydration	124	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	9651	adult	without petiole and rachis	124			2
Leucanthemum vulgare	actual measurement	leaf rehydration	110	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	9651	adult	without petiole and rachis	110			2
Leucojum aestivum	actual measurement (following LEDA data standards)	no leaf rehydration	82.52	5	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	35586	adult	with petiole and rachis	83.9	88.43	79.43	2
Leucojum vernum	actual measurement (following LEDA data standards)	no leaf rehydration	84.97	12	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	35768	adult	with petiole and rachis	86.13	96.27	78.88	2
Levisticum officinale	actual measurement	leaf rehydration	196	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	2151	adult	without petiole and rachis	196			1
Leymus arenarius	actual measurement	leaf rehydration	348	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	43033	adult	without petiole and rachis	348			2
Ligusticum mutellina	actual measurement (following LEDA data standards)	no leaf rehydration	158.78	6	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	1224	adult	with petiole and rachis	158.9	171.73	148.56	2
Ligustrum vulgare	actual measurement	leaf rehydration	273	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	26363	adult	without petiole and rachis	273			5
Lilium bulbiferum	actual measurement (following LEDA data standards)	no leaf rehydration	140.52	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	39057	adult	with petiole and rachis	144.44	170.09	133.29	2
Lilium martagon	actual measurement	leaf rehydration	136	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	39063	adult	without petiole and rachis	136			2
Limonium binervosum	actual measurement	leaf rehydration	238	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	28471	adult	without petiole and rachis	238			2
Limonium vulgare	actual measurement (following LEDA data standards)	no leaf rehydration	195.44	10	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	28293	adult	with petiole and rachis	195.86	241.6	164.84	2
Limonium vulgare	actual measurement (following LEDA data standards)	no leaf rehydration	189.91	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	28293	adult	with petiole and rachis	190.77	211.23	167.25	2
Limonium vulgare	actual measurement (following LEDA data standards)	no leaf rehydration	188.43	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	28293	adult	without petiole and rachis	189.74	213.27	167.36	2
Limosella aquatica	actual measurement	leaf rehydration	135	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33604	adult	without petiole and rachis	135			2
Linaria purpurea	actual measurement	leaf rehydration	198	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33748	adult	without petiole and rachis	198			2
Linaria repens	actual measurement (following LEDA data standards)	no leaf rehydration	149.14	8	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	33754	adult	with petiole and rachis	146.55	178.77	102.22	2
Linaria vulgaris	actual measurement	leaf rehydration	199	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33091	adult	without petiole and rachis	199			2
Linaria vulgaris	actual measurement	leaf rehydration	182	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33091	adult	without petiole and rachis	182			2
Linaria vulgaris	actual measurement	leaf rehydration	207	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33091	adult	without petiole and rachis	207			2
Linaria vulgaris	actual measurement	leaf rehydration	169	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33091	adult	without petiole and rachis	169			2
Linnaea borealis	actual measurement (following LEDA data standards)	no leaf rehydration	252.42	10	-2	"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Wilmann), E-Mail: (bodil.wilmann@nina.no)"	15394	adult	with petiole and rachis	253.93	279.1	238.3	5
Linum austriacum	actual measurement (following LEDA data standards)	no leaf rehydration	195.1	9	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25949	adult	with petiole and rachis	198.38	235.09	137.64	2
Linum catharticum	actual measurement	leaf rehydration	223	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	25925	adult	without petiole and rachis	223			2
Linum catharticum	actual measurement	leaf rehydration	197	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	25925	adult	without petiole and rachis	197			2
Linum perenne	actual measurement (following LEDA data standards)	no leaf rehydration	200.98	5	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25878	adult	with petiole and rachis	189.04	209	149.12	2
Linum usitatissimum	actual measurement (following LEDA data standards)	no leaf rehydration	143.59	3	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	25866	adult	with petiole and rachis	149.03	160.44	143.07	2
Linum usitatissimum	actual measurement (following LEDA data standards)	no leaf rehydration	183.3	10	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	25866	adult	with petiole and rachis	187.26	232.21	157.89	2
